Time (s),FP1_Filtered,FP2_Filtered
18.4,7866.494888644929,-8797.743671920667
18.4,7864.969849001414,-8797.711404483696
18.4,7863.019056955331,-8797.748918953223
18.4,7861.36497397813,-8798.066620666852
18.4,7859.916724435152,-8798.92360873291
18.4,7858.667429569824,-8800.110522290908
18.4,7858.109374411796,-8800.979502243588
18.4,7858.260524828143,-8801.204368531078
18.4,7858.200824076306,-8801.156436611322
18.4,7857.204115183037,-8801.373457376067
18.5,7855.585741620836,-8802.074796814759
18.5,7853.849005440952,-8803.394142344676
18.5,7851.814030983826,-8805.56306910189
18.5,7849.381778078535,-8808.407867197682
18.5,7847.440243436685,-8810.983229591375
18.5,7847.008790339589,-8812.186157874026
18.5,7847.882105131807,-8811.626144081285
18.5,7849.004453157736,-8809.659034512259
18.5,7849.82521612007,-8806.915151462728
18.5,7850.400947810255,-8804.239278716715
18.5,7850.561914855069,-8802.77487636528
18.5,7850.126365513953,-8803.38261613245
18.5,7849.849011727689,-8805.829948249186
18.5,7851.022867487558,-8808.901519792516
18.5,7853.946883478365,-8811.306043397679
18.5,7857.653950339782,-8812.179598646822
18.5,7861.222458036913,-8810.951307892321
18.5,7864.361662795419,-8807.474617395294
18.5,7866.527240737714,-8802.546013267642
18.5,7866.610841795019,-8797.797824962003
18.5,7864.097067568431,-8794.72667214115
18.5,7859.721515778219,-8793.991891512365
18.5,7854.478385948267,-8795.609077391438
18.5,7848.784990826415,-8799.228505228584
18.5,7843.169757316327,-8803.919620074159
18.6,7838.853851290997,-8808.20026930661
18.6,7836.709173017648,-8810.855011221942
18.6,7836.167416702064,-8811.66762857611
18.6,7835.978377620211,-8811.191714470233
18.6,7835.587858121736,-8810.156251666736
18.6,7835.0028324968,-8809.404260001142
18.6,7833.872077753499,-8809.958088334175
18.6,7831.779393608194,-8812.444894960945
18.6,7829.19590261225,-8816.429196166933
18.6,7827.114404723111,-8820.697975929228
18.6,7825.829245053675,-8824.173242593162
18.6,7825.002662984368,-8826.281896205019
18.6,7824.818409117962,-8826.728437005011
18.6,7825.98423638527,-8825.559499691246
18.6,7828.4559820220675,-8823.507747177502
18.6,7831.144566901619,-8821.720725428147
18.6,7833.1167418033365,-8820.923500847663
18.6,7834.174246809295,-8821.1281118533
18.6,7834.031087020487,-8822.153288598533
18.6,7832.009460034582,-8823.934959090197
18.6,7828.129471912878,-8826.185741418814
18.6,7823.647559983271,-8828.265085428122
18.6,7819.868158391753,-8829.711703872224
18.6,7817.086170882865,-8830.569893458387
18.6,7815.212196341734,-8830.938475938337
18.7,7814.56837570828,-8830.57730622201
18.7,7815.216599740059,-8829.297661790157
18.7,7816.163478984012,-8827.412250791394
18.7,7816.21652913241,-8825.408214922518
18.7,7815.269684600225,-8823.433110498196
18.7,7813.953674167835,-8821.493080454675
18.7,7812.5034912625515,-8819.89249770065
18.7,7810.967312809533,-8818.977814047186
18.7,7810.162875713075,-8818.588238507713
18.7,7811.198933387282,-8818.268272882035
18.7,7813.981243621011,-8817.99305146208
18.7,7817.15264880913,-8818.244787465188
18.7,7819.574605583604,-8819.40684488761
18.7,7820.959962653622,-8821.531695169495
18.7,7821.066823282644,-8824.658244355433
18.7,7819.485671501714,-8828.761029171466
18.7,7816.655745041051,-8833.198985997145
18.7,7814.099815439601,-8836.695482922722
18.7,7813.052282529964,-8838.165055487954
18.7,7813.518393928485,-8837.33470762906
18.7,7815.002170651145,-8834.537345278703
18.7,7817.179056177301,-8830.421968647788
18.7,7819.210739929195,-8826.115391380721
18.7,7819.370790206334,-8823.120004061371
18.7,7816.456858616414,-8822.464444541076
18.8,7811.2343731214105,-8824.028688236938
18.8,7805.76974485446,-8826.907002860098
18.8,7801.770811074472,-8830.131727686523
18.8,7800.20318303834,-8832.772396440268
18.8,7801.746543280892,-8833.80554727237
18.8,7806.339638401375,-8832.593114430234
18.8,7812.4372393574595,-8829.4917255462
18.8,7817.8455421216095,-8825.553087540482
18.8,7821.444534937207,-8821.627809365595
18.8,7823.410554969685,-8818.073102641134
18.8,7824.003782421061,-8815.139882513158
18.8,7823.22125964016,-8813.066987346467
18.8,7821.649459312195,-8811.749700447499
18.8,7820.456638975278,-8810.820949795756
18.8,7820.123467587152,-8810.189973065975
18.8,7820.05910015166,-8810.08824856176
18.8,7819.825324398657,-8810.487784382809
18.8,7819.854570595763,-8810.943910331542
18.8,7820.533892799303,-8811.216020511449
18.8,7821.481929435899,-8811.631458771253
18.8,7822.306225767147,-8812.59633870421
18.8,7823.223228126958,-8814.119444786502
18.8,7824.191661693894,-8816.060646783815
18.8,7824.168251232903,-8818.427788312621
18.8,7822.128384070792,-8821.048926547393
18.9,7818.392641084522,-8823.281560231848
18.9,7814.219098456296,-8824.496967929232
18.9,7810.599205560598,-8824.676585167153
18.9,7808.259265104738,-8824.176997542667
18.9,7808.233448920498,-8823.123913234447
18.9,7811.18095896705,-8821.441234320378
18.9,7816.201816425942,-8819.27617763849
18.9,7821.340011353585,-8816.912795634104
18.9,7825.313855658844,-8814.377593850255
18.9,7827.974449743998,-8811.634894587885
18.9,7829.270501049382,-8809.138435834577
18.9,7828.928062762464,-8807.665193727895
18.9,7827.302143141123,-8807.507349985974
18.9,7825.397736190436,-8808.243708271772
18.9,7823.595890025712,-8809.364209590403
18.9,7821.252198034679,-8810.657029561775
18.9,7817.986649366324,-8811.87605140413
18.9,7814.491690817256,-8812.560855129139
18.9,7811.552836200324,-8812.489144382434
18.9,7809.136979783285,-8811.938779515755
18.9,7807.092013965682,-8811.22893814283
18.9,7805.914833065047,-8810.348324685525
18.9,7805.9707789579725,-8809.316639064959
18.9,7806.569931064676,-8808.541106161392
18.9,7806.706050376999,-8808.428012132905
19.0,7806.243249019918,-8808.91746980659
19.0,7805.519965315226,-8809.786358839838
19.0,7804.269050452299,-8811.141692998066
19.0,7801.98846309495,-8813.144883473668
19.0,7799.1499836959,-8815.418771858545
19.0,7797.012107183026,-8817.221372751244
19.0,7796.296996701819,-8818.152894371506
19.0,7796.949500929723,-8818.286592874101
19.0,7799.0415664672455,-8817.721251564784
19.0,7802.7525307640335,-8816.532113670428
19.0,7807.2815726588715,-8815.165313436886
19.0,7810.870642017401,-8814.327562924933
19.0,7812.3460574534465,-8814.312399433162
19.0,7811.8889621314975,-8814.820082920989
19.0,7810.093606173977,-8815.521750153799
19.0,7807.280649923827,-8816.328154652245
19.0,7804.185230518514,-8816.940533858387
19.0,7802.2699334079125,-8816.659945486774
19.0,7802.492322131325,-8815.022584419481
19.0,7804.33242962064,-8812.356171370773
19.0,7806.6508179261855,-8809.499746149135
19.0,7808.843475890874,-8807.340201611943
19.0,7810.476891970792,-8806.844128351615
19.0,7810.571217661736,-8808.981266751072
19.0,7808.340726736187,-8813.967096950635
19.1,7804.318964124611,-8820.705171312336
19.1,7799.834235857528,-8827.423963391322
19.1,7795.632452595933,-8832.806916409909
19.1,7791.855782522681,-8836.27877066797
19.1,7789.002008200375,-8837.588127825247
19.1,7787.756107512234,-8836.762801316498
19.1,7787.894880399986,-8834.413845688618
19.1,7788.408420305197,-8831.489001757403
19.1,7788.836946558531,-8828.598728503855
19.1,7789.560820460261,-8825.950944366248
19.1,7790.66152940413,-8823.906627626791
19.1,7791.539550659566,-8823.050649732535
19.1,7791.975074619774,-8823.558915706248
19.1,7792.567990319413,-8824.947100122115
19.1,7793.640617587567,-8826.634043249418
19.1,7794.589759426891,-8828.35652933037
19.1,7794.8875372864795,-8829.866756049092
19.1,7794.888876925301,-8830.714741682796
19.1,7794.978571858243,-8830.687507640465
19.1,7794.699006395904,-8830.126506574981
19.1,7793.549656199934,-8829.468649723793
19.1,7792.033264239916,-8828.762632063203
19.1,7791.023915170941,-8827.962168667575
19.1,7790.570157547442,-8827.36080094627
19.1,7790.201095010209,-8827.275800063177
19.2,7789.9737464371865,-8827.509766269177
19.2,7790.203349669612,-8827.589869672214
19.2,7790.431160435181,-8827.422768513637
19.2,7789.737325991862,-8827.305296391196
19.2,7788.028411006463,-8827.431806463655
19.2,7786.051141925068,-8827.857735585052
19.2,7784.1704247531825,-8828.835125942907
19.2,7782.1673945572065,-8830.60523306144
19.2,7780.3209275300815,-8832.777283963971
19.2,7779.562539739024,-8834.394988029147
19.2,7780.1951412392345,-8834.77079193312
19.2,7781.407676894267,-8833.915594533364
19.2,7782.483456559873,-8832.151872793778
19.2,7783.609084589441,-8829.849904980798
19.2,7785.023311099468,-8827.723057246887
19.2,7786.299827397976,-8826.808246858353
19.2,7787.173072323804,-8827.68838318539
19.2,7788.293675689103,-8829.946577770483
19.2,7790.346702280023,-8832.607951287171
19.2,7793.007934971133,-8834.795068368227
19.2,7795.556244208873,-8835.734415710453
19.2,7797.950958953101,-8834.653377755312
19.2,7800.416945712789,-8831.325469291756
19.2,7802.440255831824,-8826.645476611875
19.2,7803.194749978759,-8822.232171530635
19.3,7802.73231091025,-8819.443778794635
19.3,7801.8308762433835,-8818.914916400641
19.3,7800.877335728468,-8820.644404833327
19.3,7799.872041417258,-8823.929976236703
19.3,7799.369455684012,-8827.336401423065
19.3,7800.25210189381,-8829.410960692974
19.3,7802.397761641005,-8829.691650989655
19.3,7804.558751082595,-8828.764665080429
19.3,7805.809229587653,-8827.393237161008
19.3,7806.219262746388,-8826.025750565825
19.3,7805.895889464219,-8825.106629859229
19.3,7804.435272990041,-8825.196260236256
19.3,7801.849033459741,-8826.449922981486
19.3,7799.113078336485,-8828.36380428368
19.3,7797.128097158073,-8830.303709213327
19.3,7795.852822644669,-8831.956534944582
19.3,7795.0720011130215,-8833.066785311486
19.3,7795.2325599940605,-8833.183900715205
19.3,7796.707540628158,-8832.062902165873
19.3,7798.883541032276,-8830.011623184542
19.3,7800.908625185736,-8827.468133462655
19.3,7802.891085453247,-8824.508517047458
19.3,7805.442359563513,-8821.16579965039
19.3,7808.40150326926,-8817.963469583126
19.3,7810.9569471234045,-8815.633604490531
19.4,7812.723707966008,-8814.4447500321
19.4,7813.653397530625,-8814.271149873697
19.4,7813.060253040564,-8815.202526201087
19.4,7809.941980621554,-8817.555273656273
19.4,7804.470124087314,-8821.278309413156
19.4,7798.200386309118,-8825.835352859223
19.4,7792.5527917816,-8830.73991681428
19.4,7787.89076240179,-8835.768451428072
19.4,7784.192206531186,-8840.582447715033
19.4,7781.541025297831,-8844.632618533795
19.4,7779.551373284245,-8847.618244203133
19.4,7777.375150722429,-8849.613325551196
19.4,7775.024235692473,-8850.528722377454
19.4,7773.955695273261,-8849.86867089677
19.4,7775.628568903428,-8847.306089664336
19.4,7780.00909918632,-8843.166125658057
19.4,7785.984696653325,-8838.095165796316
19.4,7792.441705895805,-8832.64337667445
19.4,7798.153928166643,-8827.510391713273
19.4,7801.42092015117,-8823.786010070706
19.4,7801.100389637314,-8822.361403706283
19.4,7797.890508399478,-8823.164806161334
19.4,7793.743412498955,-8825.301249536624
19.4,7790.171126535815,-8827.759916717532
19.4,7787.805047959093,-8829.654498938038
19.5,7787.082144005929,-8830.1364728159
19.5,7788.059849654008,-8828.823663998162
19.5,7789.512618526668,-8826.428177893393
19.5,7789.407851512164,-8824.460367913844
19.5,7786.719096298735,-8824.107619070111
19.5,7782.1292283955845,-8825.594436272913
19.5,7776.952295906258,-8828.462204142765
19.5,7772.34040477507,-8831.904852114656
19.5,7769.652106099803,-8834.797506652503
19.5,7770.253180045728,-8836.10500247397
19.5,7774.091204936863,-8835.730472214706
19.5,7779.157216491336,-8834.687087374597
19.5,7783.035900134683,-8834.156290938414
19.5,7784.512430396863,-8834.592653161744
19.5,7783.3835908696665,-8835.823485544131
19.5,7779.758167647793,-8837.514996953681
19.5,7774.4838069583,-8839.19683467826
19.5,7769.531881394479,-8840.283051465742
19.5,7766.761643050868,-8840.627699339162
19.5,7766.430673693056,-8840.87991258304
19.5,7767.609658541126,-8841.819585961577
19.5,7769.633770737327,-8843.416459996577
19.5,7772.2784902068815,-8844.872265245467
19.5,7774.974995370483,-8845.416466137294
19.5,7777.0945034428705,-8844.68913705355
19.6,7779.003993426914,-8842.605501166809
19.6,7781.75192961197,-8839.485927767993
19.6,7785.5309689984415,-8836.337677518331
19.6,7789.3487282410715,-8834.413016866405
19.6,7792.335267009875,-8834.248128089343
19.6,7794.404030814178,-8835.427801306383
19.6,7795.4297491154475,-8837.29757085348
19.6,7794.898642411641,-8839.456360116483
19.6,7792.924669497408,-8841.511784836131
19.6,7790.695994847848,-8842.982205477456
19.6,7789.227921634123,-8843.805625660565
19.6,7788.340891036605,-8844.550724029761
19.6,7787.429117726997,-8845.76202480039
19.6,7786.475687030565,-8847.34870888614
19.6,7785.606230944871,-8848.832214767288
19.6,7784.402288075126,-8849.804204354326
19.6,7782.616320681773,-8849.820391014635
19.6,7781.054511302926,-8848.296979382447
19.6,7780.737561077785,-8845.12997866031
19.6,7781.447535463886,-8841.315497115258
19.6,7781.975136940486,-8838.483629035467
19.6,7781.546370752743,-8837.781613311283
19.6,7780.145935138989,-8839.370983069995
19.6,7777.778086594042,-8842.656025663062
19.6,7774.574155398063,-8846.462210091328
19.7,7771.611472038934,-8849.20384141963
19.7,7770.440078498415,-8849.679273315747
19.7,7771.446285050839,-8848.032558950405
19.7,7773.504819935266,-8845.611320788943
19.7,7775.445742106156,-8843.740429588399
19.7,7776.984190950281,-8842.884905981757
19.7,7778.00715190901,-8842.895379848675
19.7,7778.05817978394,-8843.426188008623
19.7,7777.150204724265,-8843.860555050584
19.7,7776.236737680064,-8843.378901761665
19.7,7776.161460967,-8841.605102592668
19.7,7776.756167013789,-8839.024820052313
19.7,7777.55079237218,-8836.549996575446
19.7,7778.63916653011,-8834.929790642653
19.7,7780.086147592798,-8834.721515935025
19.7,7781.151866440681,-8836.300087793477
19.7,7781.063248694007,-8839.361070469833
19.7,7780.147217496956,-8842.671878277406
19.7,7779.308480084873,-8844.882082217162
19.7,7778.74105548379,-8845.611297953452
19.7,7778.078959949585,-8845.50224209743
19.7,7777.485728773218,-8845.426427191225
19.7,7777.480457210232,-8846.012184966197
19.7,7777.755677216098,-8847.655855379906
19.7,7777.259170169974,-8850.299216548603
19.8,7775.588469969949,-8853.117341241408
19.8,7773.372274321858,-8854.974030780306
19.8,7771.167972312137,-8855.397345731282
19.8,7769.024353219579,-8854.798928640024
19.8,7767.401005448012,-8853.722289707917
19.8,7767.397371600254,-8852.333142249152
19.8,7769.428714061978,-8850.724638931046
19.8,7772.460350754798,-8849.16354769429
19.8,7775.126320026126,-8847.743937315683
19.8,7776.880879189147,-8846.228881550081
19.8,7777.532839218125,-8844.574513126474
19.8,7776.580375887844,-8843.277844946173
19.8,7773.945313546796,-8842.879036798142
19.8,7770.765182980292,-8843.415100641078
19.8,7768.480340488057,-8844.672988416945
19.8,7767.4504420740805,-8846.633102115093
19.8,7767.200828169224,-8849.227036475333
19.8,7767.514731098177,-8851.916714963669
19.8,7768.2958228093985,-8854.009482295856
19.8,7768.745895992802,-8855.2679660855
19.8,7767.9026180473165,-8855.797068685115
19.8,7766.030665619892,-8855.50845870159
19.8,7764.479595275058,-8854.242495556296
19.8,7764.0368029750725,-8852.395816356573
19.8,7764.258762791869,-8850.905259141013
19.9,7764.42749153214,-8850.505423952109
19.9,7764.139076568121,-8851.359145903383
19.9,7762.809252607573,-8853.351193808727
19.9,7759.836027153122,-8856.136706591644
19.9,7755.9248272271725,-8858.717091651604
19.9,7753.411362858217,-8859.565651271305
19.9,7754.481645752407,-8857.699479744315
19.9,7759.333821959794,-8853.588538410298
19.9,7766.081849053421,-8849.024165411662
19.9,7771.384819028332,-8846.486920026417
19.9,7770.767602136015,-8848.590287874493
19.9,7760.043333751621,-8857.098860281563
19.9,7738.696678602668,-8871.345388850461
19.9,7712.43262970307,-8887.450020074153
19.9,7691.41051813057,-8899.750784525088
19.9,7684.72520556021,-8903.780285244151
19.9,7695.149222274707,-8898.661588110665
19.9,7717.558381175228,-8887.414263862598
19.9,7741.904146230169,-8875.11673422625
19.9,7758.997094733098,-8866.083461277281
19.9,7765.191022678416,-8861.940512396377
19.9,7762.637559670933,-8861.850860425122
19.9,7755.984096343582,-8864.11140799747
19.9,7749.39976220897,-8867.248754642038
19.9,7745.690469070259,-8870.066944884198
20.0,7745.95031949633,-8871.663063955833
20.0,7748.947634806346,-8871.856665354457
20.0,7751.7889564299985,-8871.215519238076
20.0,7752.208836319933,-8870.361316849227
20.0,7750.040143009802,-8869.504549508045
20.0,7746.381006722564,-8868.745985092773
20.0,7742.30500163671,-8868.330137105528
20.0,7738.918563508907,-8868.256342950985
20.0,7737.586754331906,-8868.004484966126
20.0,7738.911994061013,-8867.046640912129
20.0,7741.866967531404,-8865.418175892963
20.0,7744.797282816799,-8863.505057072214
20.0,7746.949178612765,-8861.58100659875
20.0,7748.321661170369,-8859.940748712554
20.0,7748.620828062923,-8859.190448659043
20.0,7747.477448062568,-8859.855143867613
20.0,7745.442278600856,-8861.763167011493
20.0,7743.631823192984,-8864.245083606796
20.0,7742.344931835936,-8866.890591745052
20.0,7740.918870870031,-8869.753135620565
20.0,7738.882710786117,-8872.987392344527
20.0,7736.206038386267,-8876.863136314207
20.0,7732.328055680716,-8882.145854146358
20.0,7726.115774349509,-8889.8403976979
20.0,7717.261585555201,-8900.27076764313
20.1,7706.86250394078,-8912.738379450346
20.1,7696.1656763477495,-8926.226690821564
20.1,7685.500188425032,-8940.107005987578
20.1,7674.792518288033,-8954.108782870573
20.1,7664.13406448643,-8968.166264068945
